customer_id,transaction_date,city,customer_type,purchase
43,2023-01-18,Tangerang,casual,164
30,2023-02-08,Jakarta,casual,165
46,2023-01-20,Jakarta,casual,177
27,2023-02-08,Bogor,casual,159
30,2023-08-29,Jakarta,casual,159
10,2023-06-28,Jakarta,casual,165
38,2023-12-30,Jakarta,casual,141
24,2023-01-28,Depok,casual,169
21,2023-02-14,Jakarta,casual,179
43,2023-12-15,Tangerang,casual,182
21,2023-12-09,Jakarta,casual,166
23,2023-02-14,Jakarta,casual,141
10,2023-10-26,Jakarta,casual,172
19,2023-07-02,Depok,casual,172
32,2023-10-02,Jakarta,casual,142
30,2023-12-17,Jakarta,casual,159
33,2023-09-18,Jakarta,casual,159
23,2023-04-09,Jakarta,casual,146
44,2023-11-15,Jakarta,casual,151
24,2023-07-14,Depok,casual,171
11,2023-12-28,Depok,casual,160
36,2023-10-10,Jakarta,casual,159
27,2023-02-01,Bogor,casual,148
38,2023-12-14,Jakarta,casual,177
27,2023-01-28,Bogor,casual,157
11,2023-01-08,Depok,casual,133
28,2023-05-03,Tangerang,casual,141
21,2023-11-21,Jakarta,casual,173
8,2023-03-08,Jakarta,casual,162
24,2023-03-08,Depok,casual,148
21,2023-02-21,Jakarta,casual,169
46,2023-11-18,Jakarta,casual,166
21,2023-05-13,Jakarta,casual,144
3,2023-03-19,Jakarta,casual,149
14,2023-07-02,Tangerang,casual,158
25,2023-05-24,Jakarta,casual,140
21,2023-10-19,Jakarta,casual,161
38,2023-06-18,Jakarta,casual,168
11,2023-12-16,Depok,casual,167
1,2023-09-19,Jakarta,casual,137
11,2023-06-21,Depok,casual,174
38,2023-03-05,Jakarta,casual,142
19,2023-06-22,Depok,casual,172
43,2023-10-05,Tangerang,casual,183
6,2023-08-05,Bogor,casual,173
26,2023-07-26,Jakarta,casual,167
26,2023-01-30,Jakarta,casual,150
21,2023-01-23,Jakarta,casual,165
43,2023-04-08,Tangerang,casual,137
11,2023-10-15,Depok,casual,162
6,2023-04-18,Bogor,casual,164
42,2023-09-12,Bogor,casual,174
11,2023-11-16,Depok,casual,165
5,2023-03-22,Bogor,casual,180
5,2023-12-15,Bogor,casual,151
38,2023-09-02,Jakarta,casual,175
11,2023-09-05,Depok,casual,157
38,2023-02-10,Jakarta,casual,151
30,2023-11-23,Jakarta,casual,161
47,2023-01-26,Depok,casual,160
6,2023-12-31,Bogor,casual,133
27,2023-04-20,Bogor,casual,161
32,2023-01-21,Jakarta,casual,171
33,2023-07-18,Jakarta,casual,150
21,2023-04-20,Jakarta,casual,164
47,2023-01-07,Depok,casual,139
33,2023-12-06,Jakarta,casual,151
43,2023-04-10,Tangerang,casual,151
28,2023-02-14,Tangerang,casual,166
1,2023-03-17,Jakarta,casual,153
44,2023-03-13,Jakarta,casual,169
28,2023-01-04,Tangerang,casual,153
19,2023-05-04,Depok,casual,169
30,2023-07-17,Jakarta,casual,176
28,2023-11-07,Tangerang,casual,133
14,2023-10-28,Tangerang,casual,175
26,2023-01-17,Jakarta,casual,184
26,2023-05-16,Jakarta,casual,178
21,2023-01-24,Jakarta,casual,147
32,2023-04-24,Jakarta,casual,164
10,2023-01-13,Jakarta,casual,174
1,2023-08-25,Jakarta,casual,178
43,2023-08-08,Tangerang,casual,132
1,2023-12-09,Jakarta,casual,151
26,2023-08-16,Jakarta,casual,162
25,2023-09-23,Jakarta,casual,161
21,2023-12-29,Jakarta,casual,181
8,2023-08-09,Jakarta,casual,146
43,2023-06-27,Tangerang,casual,173
3,2023-01-14,Jakarta,casual,170
43,2023-11-16,Tangerang,casual,195
43,2023-12-10,Tangerang,casual,161
25,2023-11-23,Jakarta,casual,141
6,2023-03-14,Bogor,casual,172
10,2023-12-29,Jakarta,casual,172
10,2023-01-09,Jakarta,casual,158
43,2023-09-12,Tangerang,casual,138
11,2023-03-12,Depok,casual,183
43,2023-08-10,Tangerang,casual,177
38,2023-06-22,Jakarta,casual,166
28,2023-01-18,Tangerang,casual,133
30,2023-11-14,Jakarta,casual,191
36,2023-02-08,Jakarta,casual,156
23,2023-06-20,Jakarta,casual,155
28,2023-09-14,Tangerang,casual,148
5,2023-11-18,Bogor,casual,156
46,2023-03-27,Jakarta,casual,160
42,2023-03-18,Bogor,casual,160
5,2023-08-10,Bogor,casual,162
19,2023-05-04,Depok,casual,169
21,2023-03-28,Jakarta,casual,172
47,2023-02-16,Depok,casual,139
36,2023-11-16,Jakarta,casual,167
11,2023-11-29,Depok,casual,126
11,2023-10-19,Depok,casual,157
27,2023-10-27,Bogor,casual,146
23,2023-02-12,Jakarta,casual,152
1,2023-06-28,Jakarta,casual,152
30,2023-05-16,Jakarta,casual,146
27,2023-05-13,Bogor,casual,146
42,2023-05-29,Bogor,casual,156
21,2023-12-10,Jakarta,casual,176
38,2023-09-20,Jakarta,casual,153
19,2023-11-05,Depok,casual,173
44,2023-03-20,Jakarta,casual,150
19,2023-08-10,Depok,casual,163
33,2023-01-13,Jakarta,casual,151
19,2023-12-12,Depok,casual,163
30,2023-02-18,Jakarta,casual,162
1,2023-02-18,Jakarta,casual,181
30,2023-03-14,Jakarta,casual,198
30,2023-02-22,Jakarta,casual,164
10,2023-04-10,Jakarta,casual,155
5,2023-09-01,Bogor,casual,164
10,2023-03-15,Jakarta,casual,152
26,2023-10-23,Jakarta,casual,156
19,2023-12-31,Depok,casual,158
38,2023-12-12,Jakarta,casual,165
21,2023-06-01,Jakarta,casual,161
33,2023-04-14,Jakarta,casual,151
21,2023-04-29,Jakarta,casual,166
19,2023-11-03,Depok,casual,162
14,2023-06-25,Tangerang,casual,172
38,2023-11-05,Jakarta,casual,157
25,2023-09-13,Jakarta,casual,142
44,2023-05-08,Jakarta,casual,203
6,2023-05-09,Bogor,casual,150
32,2023-05-21,Jakarta,casual,162
14,2023-02-14,Tangerang,casual,179
26,2023-02-28,Jakarta,casual,161
38,2023-10-12,Jakarta,casual,163
23,2023-09-10,Jakarta,casual,155
32,2023-05-21,Jakarta,casual,191
19,2023-06-07,Depok,casual,181
21,2023-03-04,Jakarta,casual,149
24,2023-03-26,Depok,casual,182
19,2023-02-12,Depok,casual,174
35,2023-09-11,Jakarta,casual,153
42,2023-09-26,Bogor,casual,158
1,2023-12-08,Jakarta,casual,156
32,2023-11-23,Jakarta,casual,180
32,2023-09-10,Jakarta,casual,144
21,2023-06-24,Jakarta,casual,145
47,2023-08-01,Depok,casual,152
47,2023-05-28,Depok,casual,153
42,2023-06-05,Bogor,casual,158
25,2023-02-20,Jakarta,casual,160
24,2023-08-23,Depok,casual,153
6,2023-01-31,Bogor,casual,139
46,2023-05-11,Jakarta,casual,166
10,2023-03-18,Jakarta,casual,157
38,2023-06-14,Jakarta,casual,185
42,2023-04-23,Bogor,casual,165
38,2023-12-28,Jakarta,casual,185
11,2023-07-05,Depok,casual,170
1,2023-03-14,Jakarta,casual,165
6,2023-03-19,Bogor,casual,154
1,2023-07-23,Jakarta,casual,157
32,2023-12-29,Jakarta,casual,147
10,2023-06-05,Jakarta,casual,137
6,2023-02-15,Bogor,casual,162
84,2023-07-17,Tangerang,casual,141
75,2023-11-13,Jakarta,casual,154
92,2023-06-26,Tangerang,casual,156
89,2023-05-25,Jakarta,casual,153
69,2023-06-20,Jakarta,casual,159
79,2023-09-04,Bogor,casual,159
92,2023-04-29,Tangerang,casual,147
73,2023-04-14,Tangerang,casual,175
86,2023-09-01,Tangerang,casual,157
73,2023-06-02,Tangerang,casual,150
66,2023-03-01,Jakarta,casual,134
80,2023-05-06,Jakarta,casual,137
61,2023-06-28,Tangerang,casual,166
69,2023-03-25,Jakarta,casual,187
61,2023-11-21,Tangerang,casual,158
78,2023-04-03,Tangerang,casual,161
100,2023-08-02,Tangerang,casual,160
79,2023-04-12,Bogor,casual,174
92,2023-09-07,Tangerang,casual,156
89,2023-07-27,Jakarta,casual,171
92,2023-05-13,Tangerang,casual,159
89,2023-09-24,Jakarta,casual,160
78,2023-02-26,Tangerang,casual,134
78,2023-05-21,Tangerang,casual,143
66,2023-07-10,Jakarta,casual,157
88,2023-04-14,Jakarta,casual,160
78,2023-12-14,Tangerang,casual,145
66,2023-11-19,Jakarta,casual,175
68,2023-03-02,Jakarta,casual,149
81,2023-12-14,Bekasi,casual,157
77,2023-11-03,Tangerang,casual,165
89,2023-05-13,Jakarta,casual,174
68,2023-02-15,Jakarta,casual,179
55,2023-11-06,Depok,casual,139
76,2023-09-29,Jakarta,casual,191
100,2023-10-20,Tangerang,casual,160
84,2023-12-09,Tangerang,casual,149
88,2023-12-29,Jakarta,casual,158
89,2023-08-13,Jakarta,casual,162
73,2023-07-29,Tangerang,casual,151
51,2023-10-14,Bogor,casual,171
76,2023-07-24,Jakarta,casual,140
85,2023-04-20,Jakarta,casual,141
100,2023-02-09,Tangerang,casual,137
80,2023-08-07,Jakarta,casual,160
64,2023-06-19,Tangerang,casual,182
76,2023-06-16,Jakarta,casual,152
92,2023-11-16,Tangerang,casual,117
97,2023-10-21,Jakarta,casual,166
84,2023-07-07,Tangerang,casual,143
69,2023-09-02,Jakarta,casual,165
78,2023-10-02,Tangerang,casual,156
80,2023-08-27,Jakarta,casual,164
100,2023-04-14,Tangerang,casual,177
100,2023-06-16,Tangerang,casual,153
68,2023-08-18,Jakarta,casual,143
89,2023-10-22,Jakarta,casual,153
85,2023-06-21,Jakarta,casual,148
73,2023-11-19,Tangerang,casual,150
86,2023-02-22,Tangerang,casual,176
95,2023-11-01,Jakarta,casual,165
88,2023-06-02,Jakarta,casual,158
77,2023-08-07,Tangerang,casual,184
97,2023-04-02,Jakarta,casual,155
68,2023-05-05,Jakarta,casual,150
89,2023-12-13,Jakarta,casual,148
73,2023-11-28,Tangerang,casual,167
81,2023-11-17,Bekasi,casual,156
100,2023-10-26,Tangerang,casual,171
75,2023-05-31,Jakarta,casual,162
86,2023-09-24,Tangerang,casual,156
79,2023-10-21,Bogor,casual,158
77,2023-11-15,Tangerang,casual,146
75,2023-12-10,Jakarta,casual,180
51,2023-04-29,Bogor,casual,165
85,2023-10-21,Jakarta,casual,148
94,2023-06-03,Tangerang,casual,179
66,2023-10-02,Jakarta,casual,148
77,2023-04-28,Tangerang,casual,151
78,2023-11-10,Tangerang,casual,187
80,2023-04-18,Jakarta,casual,156
66,2023-04-24,Jakarta,casual,160
86,2023-05-28,Tangerang,casual,166
84,2023-02-14,Tangerang,casual,188
55,2023-10-27,Depok,casual,186
89,2023-12-20,Jakarta,casual,160
79,2023-12-24,Bogor,casual,176
100,2023-09-28,Tangerang,casual,176
90,2023-12-24,Tangerang,casual,167
86,2023-09-26,Tangerang,casual,181
69,2023-07-22,Jakarta,casual,169
57,2023-03-19,Jakarta,casual,162
57,2023-11-21,Jakarta,casual,157
73,2023-10-26,Tangerang,casual,166
81,2023-11-15,Bekasi,casual,145
76,2023-08-31,Jakarta,casual,162
68,2023-12-22,Jakarta,casual,180
90,2023-05-02,Tangerang,casual,169
78,2023-09-23,Tangerang,casual,136
88,2023-10-14,Jakarta,casual,178
66,2023-04-30,Jakarta,casual,169
92,2023-09-01,Tangerang,casual,157
68,2023-03-27,Jakarta,casual,158
68,2023-09-22,Jakarta,casual,164
88,2023-03-18,Jakarta,casual,150
89,2023-02-03,Jakarta,casual,177
85,2023-11-25,Jakarta,casual,199
78,2023-10-15,Tangerang,casual,157
88,2023-07-15,Jakarta,casual,147
68,2023-12-12,Jakarta,casual,143
70,2023-04-19,Tangerang,casual,148
84,2023-12-23,Tangerang,casual,181
61,2023-09-13,Tangerang,casual,145
94,2023-06-24,Tangerang,casual,159
92,2023-10-23,Tangerang,casual,195
79,2023-07-28,Bogor,casual,152
68,2023-04-05,Jakarta,casual,163
86,2023-09-01,Tangerang,casual,172
89,2023-06-11,Jakarta,casual,171
88,2023-10-14,Jakarta,casual,167
100,2023-11-18,Tangerang,casual,143
94,2023-07-26,Tangerang,casual,146
78,2023-08-19,Tangerang,casual,178
68,2023-09-18,Jakarta,casual,172
61,2023-12-17,Tangerang,casual,172
100,2023-10-26,Tangerang,casual,155
100,2023-06-17,Tangerang,casual,168
85,2023-03-17,Jakarta,casual,164
96,2023-09-10,Bogor,casual,170
76,2023-11-28,Jakarta,casual,123
79,2023-02-17,Bogor,casual,169
90,2023-09-09,Tangerang,casual,138
99,2023-03-12,Tangerang,casual,172
51,2023-06-19,Bogor,casual,155
73,2023-07-02,Tangerang,casual,166
90,2023-11-20,Tangerang,casual,173
86,2023-04-23,Tangerang,casual,163
68,2023-11-09,Jakarta,casual,186
94,2023-07-27,Tangerang,casual,177
92,2023-10-21,Tangerang,casual,148
94,2023-10-04,Tangerang,casual,170
81,2023-07-08,Bekasi,casual,139
92,2023-10-28,Tangerang,casual,160
94,2023-02-04,Tangerang,casual,140
92,2023-03-20,Tangerang,casual,166
68,2023-10-18,Jakarta,casual,157
68,2023-03-06,Jakarta,casual,161
81,2023-02-27,Bekasi,casual,161
84,2023-02-25,Tangerang,casual,171
76,2023-06-30,Jakarta,casual,164
83,2023-11-18,Jakarta,casual,143
90,2023-10-28,Tangerang,casual,158
89,2023-05-11,Jakarta,casual,184
55,2023-09-21,Depok,casual,154
88,2023-02-23,Jakarta,casual,196
99,2023-11-26,Tangerang,casual,168
97,2023-08-10,Jakarta,casual,125
77,2023-03-21,Tangerang,casual,184
88,2023-09-29,Jakarta,casual,155
84,2023-04-02,Tangerang,casual,166
79,2023-10-08,Bogor,casual,154
85,2023-04-03,Jakarta,casual,181
57,2023-11-10,Jakarta,casual,159
57,2023-09-04,Jakarta,casual,173
75,2023-05-25,Jakarta,casual,149
75,2023-06-07,Jakarta,casual,159
76,2023-07-22,Jakarta,casual,143
86,2023-05-20,Tangerang,casual,165
70,2023-10-13,Tangerang,casual,159
68,2023-03-16,Jakarta,casual,148
100,2023-08-06,Tangerang,casual,144
57,2023-10-19,Jakarta,casual,147
100,2023-11-06,Tangerang,casual,147
89,2023-07-05,Jakarta,casual,172
86,2023-08-18,Tangerang,casual,168
73,2023-12-14,Tangerang,casual,153
75,2023-09-05,Jakarta,casual,190
66,2023-11-06,Jakarta,casual,170
68,2023-07-10,Jakarta,casual,142
84,2023-07-14,Tangerang,casual,179
100,2023-04-25,Tangerang,casual,158
81,2023-08-23,Bekasi,casual,168
100,2023-10-17,Tangerang,casual,169
55,2023-08-19,Depok,casual,139
95,2023-05-24,Jakarta,casual,148
73,2023-03-01,Tangerang,casual,165
80,2023-08-05,Jakarta,casual,176
66,2023-12-08,Jakarta,casual,168
76,2023-04-19,Jakarta,casual,167
92,2023-02-24,Tangerang,casual,157
84,2023-04-18,Tangerang,casual,182
100,2023-12-08,Tangerang,casual,152
99,2023-06-08,Tangerang,casual,142
90,2023-05-14,Tangerang,casual,147
92,2023-10-22,Tangerang,casual,160
69,2023-10-30,Jakarta,casual,169
89,2023-03-03,Jakarta,casual,161
69,2023-03-04,Jakarta,casual,131
79,2023-06-19,Bogor,casual,158
100,2023-03-28,Tangerang,casual,137
83,2023-11-22,Jakarta,casual,160
90,2023-08-16,Tangerang,casual,172
89,2023-12-30,Jakarta,casual,149
68,2023-06-10,Jakarta,casual,151
70,2023-09-06,Tangerang,casual,146
57,2023-06-06,Jakarta,casual,154
81,2023-04-15,Bekasi,casual,152
89,2023-02-13,Jakarta,casual,178
76,2023-08-09,Jakarta,casual,162
96,2023-08-28,Bogor,casual,156
80,2023-07-12,Jakarta,casual,156
76,2023-05-28,Jakarta,casual,162
100,2023-09-03,Tangerang,casual,165
66,2023-02-19,Jakarta,casual,170
92,2023-07-07,Tangerang,casual,173
76,2023-10-11,Jakarta,casual,162
97,2023-08-31,Jakarta,casual,139
73,2023-09-10,Tangerang,casual,169
75,2023-06-21,Jakarta,casual,155
99,2023-11-23,Tangerang,casual,140
86,2023-12-05,Tangerang,casual,178
57,2023-06-21,Jakarta,casual,155
76,2023-03-30,Jakarta,casual,158
68,2023-07-27,Jakarta,casual,177
68,2023-09-24,Jakarta,casual,146
68,2023-03-14,Jakarta,casual,168
75,2023-03-24,Jakarta,casual,159
94,2023-02-06,Tangerang,casual,156
92,2023-02-19,Tangerang,casual,155
90,2023-10-17,Tangerang,casual,143
69,2023-07-08,Jakarta,casual,188
76,2023-03-30,Jakarta,casual,165
73,2023-02-11,Tangerang,casual,133
97,2023-02-24,Jakarta,casual,155
90,2023-09-03,Tangerang,casual,149
79,2023-03-12,Bogor,casual,181
99,2023-07-15,Tangerang,casual,159
73,2023-11-20,Tangerang,casual,165
68,2023-03-17,Jakarta,casual,131
86,2023-03-08,Tangerang,casual,195
73,2023-05-29,Tangerang,casual,145
78,2023-02-03,Tangerang,casual,167
97,2023-09-26,Jakarta,casual,158
66,2023-06-26,Jakarta,casual,158
84,2023-07-10,Tangerang,casual,151
88,2023-10-12,Jakarta,casual,155
117,2023-07-23,Jakarta,casual,180
121,2023-07-19,Jakarta,casual,171
132,2023-09-17,Bogor,casual,194
132,2023-04-23,Bogor,casual,166
128,2023-11-04,Jakarta,casual,156
118,2023-03-06,Tangerang,casual,144
113,2023-10-25,Jakarta,casual,151
106,2023-07-23,Jakarta,casual,186
124,2023-03-28,Bogor,casual,160
119,2023-09-22,Jakarta,casual,174
128,2023-05-21,Jakarta,casual,163
106,2023-06-25,Jakarta,casual,172
116,2023-09-10,Jakarta,casual,154
138,2023-11-11,Tangerang,casual,171
146,2023-04-23,Jakarta,casual,167
143,2023-11-15,Jakarta,casual,160
118,2023-05-14,Tangerang,casual,191
146,2023-03-21,Jakarta,casual,168
109,2023-05-23,Tangerang,casual,139
125,2023-11-10,Tangerang,casual,192
104,2023-09-19,Tangerang,casual,155
143,2023-11-03,Jakarta,casual,176
141,2023-04-27,Bogor,casual,184
128,2023-08-19,Jakarta,casual,178
105,2023-04-09,Depok,casual,146
137,2023-10-23,Bogor,casual,161
123,2023-04-22,Bogor,casual,140
142,2023-10-02,Jakarta,casual,165
121,2023-11-12,Jakarta,casual,159
119,2023-04-02,Jakarta,casual,148
128,2023-12-02,Jakarta,casual,142
121,2023-10-05,Jakarta,casual,167
107,2023-07-14,Bogor,casual,148
117,2023-03-28,Jakarta,casual,149
105,2023-05-20,Depok,casual,175
107,2023-11-05,Bogor,casual,171
124,2023-06-02,Bogor,casual,172
141,2023-06-25,Bogor,casual,142
132,2023-05-24,Bogor,casual,152
150,2023-08-13,Jakarta,casual,172
119,2023-11-06,Jakarta,casual,140
150,2023-05-14,Jakarta,casual,172
121,2023-06-01,Jakarta,casual,134
105,2023-12-02,Depok,casual,155
121,2023-05-22,Jakarta,casual,164
101,2023-08-09,Jakarta,casual,166
143,2023-08-22,Jakarta,casual,149
105,2023-09-12,Depok,casual,168
121,2023-07-14,Jakarta,casual,143
124,2023-08-27,Bogor,casual,161
137,2023-04-22,Bogor,casual,143
146,2023-06-26,Jakarta,casual,158
137,2023-03-16,Bogor,casual,160
123,2023-09-30,Bogor,casual,137
107,2023-10-24,Bogor,casual,130
113,2023-06-16,Jakarta,casual,176
142,2023-10-06,Jakarta,casual,202
116,2023-12-23,Jakarta,casual,154
150,2023-07-21,Jakarta,casual,152
130,2023-09-17,Tangerang,casual,168
107,2023-07-12,Bogor,casual,169
105,2023-08-08,Depok,casual,158
143,2023-07-02,Jakarta,casual,158
137,2023-06-14,Bogor,casual,147
134,2023-11-26,Bogor,casual,139
121,2023-07-18,Jakarta,casual,152
143,2023-05-25,Jakarta,casual,158
134,2023-12-10,Bogor,casual,150
132,2023-12-31,Bogor,casual,170
107,2023-11-29,Bogor,casual,164
116,2023-06-16,Jakarta,casual,177
103,2023-11-01,Jakarta,casual,155
109,2023-08-20,Tangerang,casual,167
128,2023-09-21,Jakarta,casual,149
132,2023-05-16,Bogor,casual,165
106,2023-03-28,Jakarta,casual,209
135,2023-11-09,Tangerang,casual,131
121,2023-10-26,Jakarta,casual,167
104,2023-04-24,Tangerang,casual,177
113,2023-04-04,Jakarta,casual,158
107,2023-03-20,Bogor,casual,154
144,2023-10-31,Jakarta,casual,165
123,2023-04-01,Bogor,casual,149
114,2023-05-02,Bogor,casual,188
101,2023-06-02,Jakarta,casual,165
118,2023-05-16,Tangerang,casual,153
135,2023-07-24,Tangerang,casual,156
105,2023-08-02,Depok,casual,168
141,2023-10-13,Bogor,casual,180
101,2023-08-11,Jakarta,casual,190
150,2023-09-06,Jakarta,casual,155
104,2023-10-18,Tangerang,casual,167
142,2023-09-05,Jakarta,casual,154
125,2023-05-24,Tangerang,casual,162
105,2023-05-23,Depok,casual,182
123,2023-03-14,Bogor,casual,164
146,2023-04-16,Jakarta,casual,195
107,2023-06-21,Bogor,casual,150
141,2023-08-07,Bogor,casual,142
104,2023-07-25,Tangerang,casual,183
103,2023-12-15,Jakarta,casual,151
142,2023-03-14,Jakarta,casual,164
112,2023-03-18,Bogor,casual,165
114,2023-06-13,Bogor,casual,150
146,2023-09-02,Jakarta,casual,172
143,2023-09-26,Jakarta,casual,162
113,2023-09-03,Jakarta,casual,182
141,2023-07-07,Bogor,casual,189
134,2023-06-02,Bogor,casual,141
104,2023-12-15,Tangerang,casual,167
146,2023-12-23,Jakarta,casual,163
103,2023-11-13,Jakarta,casual,164
124,2023-09-23,Bogor,casual,171
104,2023-04-29,Tangerang,casual,142
124,2023-05-28,Bogor,casual,167
143,2023-03-26,Jakarta,casual,185
142,2023-07-04,Jakarta,casual,157
150,2023-07-06,Jakarta,casual,157
144,2023-04-07,Jakarta,casual,163
113,2023-06-04,Jakarta,casual,166
118,2023-07-08,Tangerang,casual,165
121,2023-03-27,Jakarta,casual,180
104,2023-12-21,Tangerang,casual,144
144,2023-08-18,Jakarta,casual,172
137,2023-06-04,Bogor,casual,166
142,2023-10-05,Jakarta,casual,157
113,2023-06-22,Jakarta,casual,166
117,2023-08-27,Jakarta,casual,180
117,2023-12-05,Jakarta,casual,171
142,2023-09-11,Jakarta,casual,182
106,2023-10-22,Jakarta,casual,177
101,2023-11-07,Jakarta,casual,172
135,2023-04-13,Tangerang,casual,167
117,2023-09-20,Jakarta,casual,162
130,2023-05-12,Tangerang,casual,138
130,2023-09-13,Tangerang,casual,164
114,2023-09-19,Bogor,casual,185
123,2023-04-15,Bogor,casual,165
125,2023-11-02,Tangerang,casual,145
119,2023-07-09,Jakarta,casual,172
118,2023-09-02,Tangerang,casual,171
104,2023-12-10,Tangerang,casual,165
121,2023-04-04,Jakarta,casual,170
104,2023-08-15,Tangerang,casual,141
150,2023-09-05,Jakarta,casual,171
150,2023-06-12,Jakarta,casual,144
101,2023-06-18,Jakarta,casual,141
124,2023-12-18,Bogor,casual,147
101,2023-07-18,Jakarta,casual,174
150,2023-12-06,Jakarta,casual,170
114,2023-12-02,Bogor,casual,155
142,2023-08-30,Jakarta,casual,142
142,2023-03-25,Jakarta,casual,175
107,2023-11-11,Bogor,casual,175
104,2023-03-13,Tangerang,casual,131
106,2023-08-18,Jakarta,casual,155
117,2023-08-25,Jakarta,casual,158
141,2023-09-17,Bogor,casual,143
103,2023-08-30,Jakarta,casual,178
139,2023-10-08,Bogor,casual,165
104,2023-05-30,Tangerang,casual,167
112,2023-05-17,Bogor,casual,138
146,2023-07-16,Jakarta,casual,172
146,2023-05-01,Jakarta,casual,164
105,2023-04-22,Depok,casual,145
103,2023-08-19,Jakarta,casual,146
125,2023-03-09,Tangerang,casual,158
121,2023-07-11,Jakarta,casual,153
123,2023-03-13,Bogor,casual,146
114,2023-04-14,Bogor,casual,152
101,2023-03-07,Jakarta,casual,165
142,2023-12-18,Jakarta,casual,164
106,2023-05-09,Jakarta,casual,182
144,2023-04-16,Jakarta,casual,165
113,2023-11-08,Jakarta,casual,147
124,2023-04-05,Bogor,casual,155
116,2023-09-18,Jakarta,casual,142
116,2023-12-04,Jakarta,casual,160
105,2023-08-09,Depok,casual,175
104,2023-11-24,Tangerang,casual,174
114,2023-03-24,Bogor,casual,160
104,2023-11-27,Tangerang,casual,156
103,2023-12-22,Jakarta,casual,158
130,2023-11-14,Tangerang,casual,148
109,2023-05-18,Tangerang,casual,186
104,2023-10-31,Tangerang,casual,173
146,2023-03-26,Jakarta,casual,157
143,2023-10-28,Jakarta,casual,156
121,2023-07-30,Jakarta,casual,152
107,2023-10-30,Bogor,casual,112
119,2023-12-13,Jakarta,casual,159
143,2023-07-04,Jakarta,casual,161
141,2023-03-31,Bogor,casual,173
117,2023-04-08,Jakarta,casual,142
118,2023-05-25,Tangerang,casual,178
116,2023-08-31,Jakarta,casual,154
121,2023-10-08,Jakarta,casual,143
138,2023-08-12,Tangerang,casual,150
141,2023-11-12,Bogor,casual,149
143,2023-07-21,Jakarta,casual,166
124,2023-10-09,Bogor,casual,164
150,2023-07-28,Jakarta,casual,151
123,2023-03-20,Bogor,casual,217
103,2023-09-09,Jakarta,casual,172
141,2023-06-13,Bogor,casual,148
103,2023-04-13,Jakarta,casual,151
103,2023-06-09,Jakarta,casual,178
143,2023-06-15,Jakarta,casual,165
104,2023-07-06,Tangerang,casual,143
135,2023-11-10,Tangerang,casual,150
103,2023-09-13,Jakarta,casual,153
141,2023-03-10,Bogor,casual,172
112,2023-08-14,Bogor,casual,181
144,2023-07-14,Jakarta,casual,166
123,2023-08-29,Bogor,casual,169
123,2023-05-10,Bogor,casual,164
124,2023-11-06,Bogor,casual,178
109,2023-11-15,Tangerang,casual,131
119,2023-08-31,Jakarta,casual,182
123,2023-12-31,Bogor,casual,155
132,2023-11-29,Bogor,casual,164
138,2023-06-22,Tangerang,casual,173
141,2023-05-29,Bogor,casual,185
146,2023-11-15,Jakarta,casual,148
105,2023-11-12,Depok,casual,134
132,2023-03-07,Bogor,casual,128
142,2023-10-07,Jakarta,casual,173
192,2023-05-25,Tangerang,casual,169
165,2023-08-31,Bogor,casual,155
168,2023-04-15,Tangerang,casual,170
165,2023-04-30,Bogor,casual,166
198,2023-08-04,Bogor,casual,157
170,2023-04-23,Bekasi,casual,144
164,2023-08-23,Jakarta,casual,161
155,2023-08-14,Jakarta,casual,173
200,2023-12-27,Jakarta,casual,192
169,2023-08-17,Bogor,casual,175
174,2023-06-19,Jakarta,casual,150
153,2023-11-23,Jakarta,casual,176
173,2023-12-21,Jakarta,casual,162
193,2023-04-12,Depok,casual,168
170,2023-08-12,Bekasi,casual,182
180,2023-10-12,Tangerang,casual,149
156,2023-04-07,Bekasi,casual,177
194,2023-11-18,Jakarta,casual,144
198,2023-09-19,Bogor,casual,152
199,2023-04-22,Jakarta,casual,170
175,2023-11-14,Jakarta,casual,156
172,2023-12-18,Jakarta,casual,152
155,2023-11-15,Jakarta,casual,136
193,2023-07-07,Depok,casual,168
166,2023-10-05,Jakarta,casual,177
187,2023-07-22,Jakarta,casual,164
180,2023-10-06,Tangerang,casual,155
153,2023-11-15,Jakarta,casual,158
189,2023-12-26,Jakarta,casual,115
194,2023-06-24,Jakarta,casual,148
170,2023-06-16,Bekasi,casual,146
166,2023-06-14,Jakarta,casual,149
170,2023-09-18,Bekasi,casual,175
200,2023-10-22,Jakarta,casual,167
155,2023-11-08,Jakarta,casual,180
165,2023-12-25,Bogor,casual,166
200,2023-06-19,Jakarta,casual,143
155,2023-05-01,Jakarta,casual,164
165,2023-12-05,Bogor,casual,150
156,2023-12-14,Bekasi,casual,160
200,2023-10-06,Jakarta,casual,159
170,2023-11-14,Bekasi,casual,161
194,2023-04-04,Jakarta,casual,153
156,2023-05-22,Bekasi,casual,137
200,2023-06-24,Jakarta,casual,152
168,2023-11-20,Tangerang,casual,176
155,2023-04-25,Jakarta,casual,135
170,2023-07-12,Bekasi,casual,169
192,2023-08-04,Tangerang,casual,182
189,2023-07-15,Jakarta,casual,150
166,2023-06-13,Jakarta,casual,170
166,2023-07-24,Jakarta,casual,157
189,2023-12-22,Jakarta,casual,141
156,2023-12-21,Bekasi,casual,146
199,2023-05-04,Jakarta,casual,166
