"id_pelanggan","tanggal_transaksi","jumlah"
1104,"2024-10-10","94500"
1105,"2024-10-10","73500"
1108,"2024-10-10","93000"
1109,"2024-10-10","193500"
1110,"2024-10-10","128000"
1111,"2024-10-10","59000"
1112,"2024-10-10","73500"
1113,"2024-10-10","80000"
1117,"2024-10-10","106500"
1120,"2024-10-10","305500"
1121,"2024-10-10","85000"
1128,"2024-10-10","83000"
1132,"2024-10-10","78500"
1133,"2024-10-10","58500"
1144,"2024-10-10","115500"
1147,"2024-10-10","85000"
1151,"2024-10-10","81000"
1155,"2024-10-10","96000"
1157,"2024-10-10","178500"
1159,"2024-10-10","104000"
1161,"2024-10-10","85500"
1165,"2024-10-10","198500"
1166,"2024-10-10","93000"
1167,"2024-10-10","76000"
1173,"2024-10-10","92500"
1176,"2024-10-10","87500"
1179,"2024-10-10","92000"
1180,"2024-10-10","91500"
1182,"2024-10-10","172500"
1186,"2024-10-10","67500"
1191,"2024-10-10","78000"
1192,"2024-10-10","64500"
1195,"2024-10-10","81000"
1204,"2024-10-10","213000"
1206,"2024-10-10","71500"
1209,"2024-10-10","291000"
1211,"2024-10-10","79500"
1212,"2024-10-10","242500"
1214,"2024-10-10","181500"
1215,"2024-10-10","87000"
1216,"2024-10-10","100500"
1231,"2024-10-10","100500"
1233,"2024-10-10","84500"
1238,"2024-10-10","142000"
1241,"2024-10-10","92500"
1242,"2024-10-10","155000"
1246,"2024-10-10","79000"
1249,"2024-10-10","95000"
1252,"2024-10-10","148500"
1258,"2024-10-10","89000"
1260,"2024-10-10","79000"
1263,"2024-10-10","91000"
1265,"2024-10-10","64000"
1268,"2024-10-10","84500"
1270,"2024-10-10","72000"
1272,"2024-10-10","69500"
1275,"2024-10-10","82500"
1277,"2024-10-10","113500"
1279,"2024-10-10","71000"
1280,"2024-10-10","102500"
1282,"2024-10-10","78000"
1284,"2024-10-10","139000"
1287,"2024-10-10","93500"
1288,"2024-10-10","96500"
1290,"2024-10-10","186000"
1291,"2024-10-10","82500"
1293,"2024-10-10","144500"
1294,"2024-10-10","83500"
1295,"2024-10-10","87000"
1304,"2024-10-10","216500"
1307,"2024-10-10","68000"
1311,"2024-10-10","90000"
1313,"2024-10-10","115500"
1315,"2024-10-10","107500"
1318,"2024-10-10","81000"
1319,"2024-10-10","98000"
1320,"2024-10-10","97500"
1322,"2024-10-10","167500"
1328,"2024-10-10","137000"
1336,"2024-10-10","80500"
1337,"2024-10-10","73500"
1339,"2024-10-10","67000"
1341,"2024-10-10","365500"
1343,"2024-10-10","107500"
1344,"2024-10-10","82500"
1347,"2024-10-10","96000"
1348,"2024-10-10","86500"
1351,"2024-10-10","60500"
1352,"2024-10-10","55000"
1353,"2024-10-10","263500"
1357,"2024-10-10","100500"
1358,"2024-10-10","92500"
1359,"2024-10-10","79000"
1361,"2024-10-10","156500"
1364,"2024-10-10","77000"
1370,"2024-10-10","85000"
1372,"2024-10-10","76000"
1379,"2024-10-10","254000"
1381,"2024-10-10","92500"
1382,"2024-10-10","99000"
1385,"2024-10-10","203000"
1390,"2024-10-10","94500"
1399,"2024-10-10","178500"
1401,"2024-10-10","60500"
1402,"2024-10-10","108500"
1403,"2024-10-10","91500"
1416,"2024-10-10","82500"
1418,"2024-10-10","161000"
1419,"2024-10-10","84000"
1420,"2024-10-10","64500"
1421,"2024-10-10","92500"
1422,"2024-10-10","83500"
1428,"2024-10-10","65000"
1429,"2024-10-10","156000"
1430,"2024-10-10","172500"
1431,"2024-10-10","60000"
2,"2024-10-11","77000"
3,"2024-10-11","83000"
4,"2024-10-11","72500"
5,"2024-10-11","93000"
7,"2024-10-11","59500"
8,"2024-10-11","182000"
9,"2024-10-11","79000"
10,"2024-10-11","244000"
12,"2024-10-11","73000"
14,"2024-10-11","96500"
16,"2024-10-11","80500"
18,"2024-10-11","114000"
21,"2024-10-11","63000"
22,"2024-10-11","76500"
23,"2024-10-11","149000"
24,"2024-10-11","93000"
26,"2024-10-11","73500"
31,"2024-10-11","76500"
32,"2024-10-11","97000"
35,"2024-10-11","106500"
37,"2024-10-11","93000"
41,"2024-10-11","127000"
43,"2024-10-11","63500"
49,"2024-10-11","93500"
51,"2024-10-11","71000"
54,"2024-10-11","200500"
56,"2024-10-11","140500"
57,"2024-10-11","61000"
62,"2024-10-11","109500"
63,"2024-10-11","51500"
67,"2024-10-11","91000"
68,"2024-10-11","54000"
70,"2024-10-11","95500"
71,"2024-10-11","109500"
72,"2024-10-11","171000"
75,"2024-10-11","96000"
76,"2024-10-11","110000"
77,"2024-10-11","83500"
78,"2024-10-11","109500"
79,"2024-10-11","76500"
81,"2024-10-11","92500"
82,"2024-10-11","71000"
84,"2024-10-11","72500"
86,"2024-10-11","95500"
87,"2024-10-11","55000"
88,"2024-10-11","95000"
89,"2024-10-11","74500"
97,"2024-10-11","186500"
98,"2024-10-11","73500"
99,"2024-10-11","81000"
106,"2024-10-11","105000"
107,"2024-10-11","73500"
109,"2024-10-11","71500"
110,"2024-10-11","77500"
116,"2024-10-11","96000"
117,"2024-10-11","148500"
119,"2024-10-11","80000"
120,"2024-10-11","95500"
121,"2024-10-11","90000"
124,"2024-10-11","84500"
125,"2024-10-11","97000"
126,"2024-10-11","97500"
127,"2024-10-11","80500"
130,"2024-10-11","92000"
131,"2024-10-11","177000"
134,"2024-10-11","160000"
142,"2024-10-11","55000"
143,"2024-10-11","160000"
150,"2024-10-11","75000"
151,"2024-10-11","97000"
152,"2024-10-11","82500"
153,"2024-10-11","57000"
156,"2024-10-11","375500"
160,"2024-10-11","99000"
161,"2024-10-11","97500"
164,"2024-10-11","79000"
165,"2024-10-11","70500"
167,"2024-10-11","230000"
168,"2024-10-11","108000"
173,"2024-10-11","167000"
176,"2024-10-11","263500"
177,"2024-10-11","109000"
178,"2024-10-11","174000"
182,"2024-10-11","65500"
183,"2024-10-11","87000"
185,"2024-10-11","100500"
191,"2024-10-11","84000"
193,"2024-10-11","177500"
195,"2024-10-11","73000"
198,"2024-10-11","81500"
202,"2024-10-11","84000"
205,"2024-10-11","100000"
207,"2024-10-11","198500"
208,"2024-10-11","173000"
209,"2024-10-11","120500"
210,"2024-10-11","75000"
212,"2024-10-11","82000"
216,"2024-10-11","99500"
220,"2024-10-11","71000"
223,"2024-10-11","141000"
224,"2024-10-11","101500"
227,"2024-10-11","87500"
228,"2024-10-11","80500"
230,"2024-10-11","67500"
235,"2024-10-11","78000"
237,"2024-10-11","96000"
241,"2024-10-11","62000"
243,"2024-10-11","79500"
245,"2024-10-11","184500"
247,"2024-10-11","257000"
251,"2024-10-11","97000"
253,"2024-10-11","175500"
258,"2024-10-11","106000"
260,"2024-10-11","90000"
264,"2024-10-11","64000"
266,"2024-10-11","321500"
269,"2024-10-11","187000"
270,"2024-10-11","99500"
283,"2024-10-11","65500"
284,"2024-10-11","69500"
288,"2024-10-11","261000"
290,"2024-10-11","105500"
298,"2024-10-11","178500"
299,"2024-10-11","190500"
300,"2024-10-11","92500"
307,"2024-10-11","96000"
310,"2024-10-11","74500"
311,"2024-10-11","102500"
312,"2024-10-11","101000"
313,"2024-10-11","100500"
314,"2024-10-11","84500"
321,"2024-10-11","72500"
322,"2024-10-11","195000"
323,"2024-10-11","190500"
325,"2024-10-11","166000"
327,"2024-10-11","101500"
329,"2024-10-11","96000"
336,"2024-10-11","72000"
340,"2024-10-11","87500"
342,"2024-10-11","78500"
347,"2024-10-11","80500"
351,"2024-10-11","264000"
355,"2024-10-11","144000"
356,"2024-10-11","255000"
361,"2024-10-11","80500"
373,"2024-10-11","143000"
375,"2024-10-11","86000"
377,"2024-10-11","71000"
380,"2024-10-11","64000"
382,"2024-10-11","104500"
389,"2024-10-11","199500"
392,"2024-10-11","92000"
395,"2024-10-11","230500"
397,"2024-10-11","159500"
398,"2024-10-11","107500"
399,"2024-10-11","193000"
401,"2024-10-11","204000"
402,"2024-10-11","83500"
404,"2024-10-11","169000"
405,"2024-10-11","79500"
407,"2024-10-11","93000"
410,"2024-10-11","114500"
417,"2024-10-11","108000"
419,"2024-10-11","137000"
422,"2024-10-11","104000"
427,"2024-10-11","83000"
429,"2024-10-11","89500"
430,"2024-10-11","77500"
431,"2024-10-11","97000"
442,"2024-10-11","111000"
447,"2024-10-11","60500"
449,"2024-10-11","102000"
458,"2024-10-11","91000"
459,"2024-10-11","98000"
462,"2024-10-11","95000"
465,"2024-10-11","69500"
469,"2024-10-11","97500"
470,"2024-10-11","148500"
472,"2024-10-11","83000"
473,"2024-10-11","75000"
475,"2024-10-11","94500"
476,"2024-10-11","241000"
477,"2024-10-11","72000"
480,"2024-10-11","135000"
482,"2024-10-11","74000"
483,"2024-10-11","72500"
484,"2024-10-11","89500"
485,"2024-10-11","158000"
486,"2024-10-11","93500"
487,"2024-10-11","83000"
488,"2024-10-11","61000"
489,"2024-10-11","171500"
491,"2024-10-11","111500"
493,"2024-10-11","89500"
494,"2024-10-11","106000"
498,"2024-10-11","70500"
501,"2024-10-11","163000"
502,"2024-10-11","83000"
503,"2024-10-11","85000"
504,"2024-10-11","297000"
506,"2024-10-11","78000"
507,"2024-10-11","181000"
509,"2024-10-11","157500"
512,"2024-10-11","78000"
516,"2024-10-11","77000"
520,"2024-10-11","52500"
521,"2024-10-11","79000"
524,"2024-10-11","199500"
527,"2024-10-11","274000"
528,"2024-10-11","82500"
531,"2024-10-11","97000"
537,"2024-10-11","71000"
539,"2024-10-11","189500"
540,"2024-10-11","148000"
541,"2024-10-11","176000"
543,"2024-10-11","95000"
547,"2024-10-11","65000"
549,"2024-10-11","97500"
550,"2024-10-11","91000"
565,"2024-10-11","123000"
566,"2024-10-11","70000"
568,"2024-10-11","89500"
572,"2024-10-11","91000"
573,"2024-10-11","78500"
576,"2024-10-11","54500"
579,"2024-10-11","95000"
580,"2024-10-11","91500"
584,"2024-10-11","83000"
586,"2024-10-11","93000"
587,"2024-10-11","99000"
590,"2024-10-11","88000"
596,"2024-10-11","51000"
598,"2024-10-11","108000"
601,"2024-10-11","78000"
605,"2024-10-11","91000"
610,"2024-10-11","66500"
612,"2024-10-11","65500"
613,"2024-10-11","98000"
614,"2024-10-11","85000"
617,"2024-10-11","52500"
623,"2024-10-11","104000"
628,"2024-10-11","71000"
629,"2024-10-11","72000"
631,"2024-10-11","90000"
633,"2024-10-11","106500"
638,"2024-10-11","95500"
639,"2024-10-11","81500"
641,"2024-10-11","104500"
644,"2024-10-11","92500"
645,"2024-10-11","89500"
646,"2024-10-11","193500"
647,"2024-10-11","104000"
648,"2024-10-11","235500"
651,"2024-10-11","94500"
656,"2024-10-11","92500"
660,"2024-10-11","82000"
662,"2024-10-11","61500"
665,"2024-10-11","282500"
667,"2024-10-11","231500"
669,"2024-10-11","97000"
672,"2024-10-11","64500"
676,"2024-10-11","209500"
678,"2024-10-11","79000"
679,"2024-10-11","88500"
680,"2024-10-11","202500"
682,"2024-10-11","83500"
686,"2024-10-11","72000"
688,"2024-10-11","61000"
691,"2024-10-11","87000"
692,"2024-10-11","74000"
695,"2024-10-11","82000"
698,"2024-10-11","75500"
704,"2024-10-11","93500"
709,"2024-10-11","91000"
710,"2024-10-11","85000"
715,"2024-10-11","77000"
718,"2024-10-11","92000"
720,"2024-10-11","103000"
721,"2024-10-11","67500"
723,"2024-10-11","94500"
728,"2024-10-11","109500"
731,"2024-10-11","39000"
735,"2024-10-11","75000"
738,"2024-10-11","108000"
745,"2024-10-11","75500"
747,"2024-10-11","172500"
750,"2024-10-11","72500"
754,"2024-10-11","67000"
755,"2024-10-11","96000"
761,"2024-10-11","75500"
767,"2024-10-11","159500"
771,"2024-10-11","69000"
772,"2024-10-11","90000"
774,"2024-10-11","460000"
778,"2024-10-11","171000"
779,"2024-10-11","161000"
780,"2024-10-11","106000"
781,"2024-10-11","174000"
782,"2024-10-11","86500"
783,"2024-10-11","76500"
784,"2024-10-11","71000"
788,"2024-10-11","150000"
791,"2024-10-11","87000"
793,"2024-10-11","58000"
794,"2024-10-11","210500"
798,"2024-10-11","101500"
799,"2024-10-11","64000"
803,"2024-10-11","73000"
806,"2024-10-11","190500"
808,"2024-10-11","93500"
811,"2024-10-11","71500"
816,"2024-10-11","74000"
817,"2024-10-11","90000"
818,"2024-10-11","130000"
822,"2024-10-11","109000"
824,"2024-10-11","161500"
825,"2024-10-11","88500"
826,"2024-10-11","220500"
827,"2024-10-11","65000"
833,"2024-10-11","170500"
835,"2024-10-11","168500"
838,"2024-10-11","98500"
839,"2024-10-11","172000"
843,"2024-10-11","82500"
845,"2024-10-11","68000"
848,"2024-10-11","74500"
849,"2024-10-11","89000"
851,"2024-10-11","94500"
853,"2024-10-11","64500"
858,"2024-10-11","168500"
861,"2024-10-11","77000"
864,"2024-10-11","80000"
865,"2024-10-11","78500"
866,"2024-10-11","263000"
867,"2024-10-11","166000"
871,"2024-10-11","81500"
872,"2024-10-11","88000"
875,"2024-10-11","77000"
878,"2024-10-11","79000"
881,"2024-10-11","176000"
884,"2024-10-11","148000"
885,"2024-10-11","88000"
892,"2024-10-11","170500"
893,"2024-10-11","75000"
896,"2024-10-11","79500"
898,"2024-10-11","79500"
900,"2024-10-11","167500"
902,"2024-10-11","56000"
913,"2024-10-11","89000"
915,"2024-10-11","107000"
917,"2024-10-11","93500"
918,"2024-10-11","65000"
924,"2024-10-11","81000"
925,"2024-10-11","158000"
928,"2024-10-11","154500"
933,"2024-10-11","96500"
937,"2024-10-11","189500"
941,"2024-10-11","149500"
942,"2024-10-11","215000"
944,"2024-10-11","98500"
946,"2024-10-11","197000"
948,"2024-10-11","74500"
954,"2024-10-11","81500"
956,"2024-10-11","68500"
959,"2024-10-11","87000"
961,"2024-10-11","238000"
962,"2024-10-11","153500"
965,"2024-10-11","54500"
972,"2024-10-11","84000"
973,"2024-10-11","279500"
977,"2024-10-11","75000"
982,"2024-10-11","80500"
985,"2024-10-11","98000"
988,"2024-10-11","99000"
989,"2024-10-11","192000"
990,"2024-10-11","99000"
991,"2024-10-11","156500"
993,"2024-10-11","112000"
994,"2024-10-11","71000"
996,"2024-10-11","100000"
1000,"2024-10-11","77500"
1002,"2024-10-11","94500"
1005,"2024-10-11","167500"
1006,"2024-10-11","96000"
1012,"2024-10-11","58000"
1013,"2024-10-11","221000"
1014,"2024-10-11","73000"
1016,"2024-10-11","83500"
1017,"2024-10-11","100000"
1018,"2024-10-11","80000"
1023,"2024-10-11","177500"
1025,"2024-10-11","90000"
1026,"2024-10-11","106000"
1031,"2024-10-11","81500"
1032,"2024-10-11","113500"
1033,"2024-10-11","165000"
1035,"2024-10-11","153500"
1036,"2024-10-11","82500"
1039,"2024-10-11","289500"
1043,"2024-10-11","73500"
1048,"2024-10-11","84000"
1049,"2024-10-11","163500"
1052,"2024-10-11","75500"
1057,"2024-10-11","80000"
1068,"2024-10-11","80000"
1069,"2024-10-11","111000"
1073,"2024-10-11","234500"
1074,"2024-10-11","77500"
1075,"2024-10-11","70500"
1080,"2024-10-11","90000"
1081,"2024-10-11","72000"
1085,"2024-10-11","193500"
1086,"2024-10-11","57500"
1087,"2024-10-11","75000"
1091,"2024-10-11","73500"
1094,"2024-10-11","69000"
1095,"2024-10-11","346500"
1097,"2024-10-11","90000"
1100,"2024-10-11","102500"
1104,"2024-10-11","90500"
1109,"2024-10-11","90000"
1110,"2024-10-11","123500"
1111,"2024-10-11","90500"
1113,"2024-10-11","107000"
1114,"2024-10-11","80500"
1119,"2024-10-11","59000"
1120,"2024-10-11","78000"
1121,"2024-10-11","166000"
1125,"2024-10-11","56000"
1130,"2024-10-11","58500"
1134,"2024-10-11","208000"
1136,"2024-10-11","67500"
1140,"2024-10-11","185000"
1142,"2024-10-11","110500"
1143,"2024-10-11","98000"
1147,"2024-10-11","116000"
1150,"2024-10-11","72500"
1152,"2024-10-11","92000"
1157,"2024-10-11","196500"
1161,"2024-10-11","69500"
1169,"2024-10-11","92000"
1171,"2024-10-11","84000"
1173,"2024-10-11","80000"
1176,"2024-10-11","60500"
1178,"2024-10-11","87000"
1179,"2024-10-11","66500"
1180,"2024-10-11","103500"
1181,"2024-10-11","58500"
1184,"2024-10-11","92000"
1185,"2024-10-11","119000"
1188,"2024-10-11","197000"
1189,"2024-10-11","55500"
1190,"2024-10-11","201500"
1199,"2024-10-11","155500"
1200,"2024-10-11","67500"
1202,"2024-10-11","45000"
1203,"2024-10-11","70500"
1205,"2024-10-11","103500"
1207,"2024-10-11","115000"
1209,"2024-10-11","76000"
1213,"2024-10-11","74000"
1219,"2024-10-11","81500"
1220,"2024-10-11","93000"
1221,"2024-10-11","44500"
1223,"2024-10-11","95000"
1232,"2024-10-11","109000"
1233,"2024-10-11","90000"
1236,"2024-10-11","75000"
1237,"2024-10-11","100500"
1238,"2024-10-11","83000"
1242,"2024-10-11","83500"
1244,"2024-10-11","61000"
1249,"2024-10-11","146500"
1250,"2024-10-11","52500"
1252,"2024-10-11","64000"
1253,"2024-10-11","184000"
1255,"2024-10-11","117500"
1256,"2024-10-11","268000"
1258,"2024-10-11","83000"
1262,"2024-10-11","83000"
1273,"2024-10-11","102500"
1275,"2024-10-11","90000"
1277,"2024-10-11","183000"
1279,"2024-10-11","171000"
1281,"2024-10-11","99000"
1283,"2024-10-11","96500"
1284,"2024-10-11","72000"
1286,"2024-10-11","82000"
1287,"2024-10-11","117500"
1290,"2024-10-11","106000"
1291,"2024-10-11","78500"
1292,"2024-10-11","167000"
1293,"2024-10-11","78000"
1294,"2024-10-11","149500"
1297,"2024-10-11","44000"
1299,"2024-10-11","97000"
1300,"2024-10-11","106000"
1305,"2024-10-11","74500"
1312,"2024-10-11","93000"
1313,"2024-10-11","86500"
1315,"2024-10-11","217500"
1318,"2024-10-11","79000"
1322,"2024-10-11","82500"
1323,"2024-10-11","142000"
1326,"2024-10-11","289500"
1327,"2024-10-11","73000"
1331,"2024-10-11","95500"
1332,"2024-10-11","150000"
1337,"2024-10-11","201500"
1339,"2024-10-11","112500"
1340,"2024-10-11","83500"
1342,"2024-10-11","78000"
1343,"2024-10-11","111000"
1344,"2024-10-11","95000"
1346,"2024-10-11","173500"
1351,"2024-10-11","70500"
1352,"2024-10-11","170500"
1356,"2024-10-11","86500"
1358,"2024-10-11","72000"
1359,"2024-10-11","106500"
1360,"2024-10-11","115500"
1363,"2024-10-11","79500"
1364,"2024-10-11","173500"
1366,"2024-10-11","75000"
1372,"2024-10-11","105500"
1373,"2024-10-11","49000"
1379,"2024-10-11","109000"
1380,"2024-10-11","90000"
1381,"2024-10-11","324000"
1385,"2024-10-11","351000"
1389,"2024-10-11","155500"
1390,"2024-10-11","79000"
1395,"2024-10-11","87500"
1396,"2024-10-11","162000"
1397,"2024-10-11","89500"
1400,"2024-10-11","71000"
1407,"2024-10-11","67500"
1408,"2024-10-11","92500"
1421,"2024-10-11","192000"
1422,"2024-10-11","86500"
1431,"2024-10-11","93500"
1432,"2024-10-11","99500"
51,"2024-10-12","72000"
84,"2024-10-12","93000"
196,"2024-10-12","104000"
253,"2024-10-12","56500"
299,"2024-10-12","70500"
300,"2024-10-12","91000"
321,"2024-10-12","103000"
326,"2024-10-12","97500"
409,"2024-10-12","78000"
410,"2024-10-12","94000"
440,"2024-10-12","68500"
460,"2024-10-12","92000"
462,"2024-10-12","79500"
489,"2024-10-12","95000"
513,"2024-10-12","74000"
534,"2024-10-12","65000"
581,"2024-10-12","56500"
589,"2024-10-12","99000"
613,"2024-10-12","85500"
672,"2024-10-12","73500"
785,"2024-10-12","108000"
847,"2024-10-12","104500"
888,"2024-10-12","84000"
893,"2024-10-12","88500"
894,"2024-10-12","81000"
896,"2024-10-12","95500"
929,"2024-10-12","77500"
968,"2024-10-12","85500"
1062,"2024-10-12","79500"
1110,"2024-10-12","113000"
1117,"2024-10-12","78000"
1154,"2024-10-12","96500"
1262,"2024-10-12","75500"
1306,"2024-10-12","93000"
1323,"2024-10-12","88500"
1,"2024-10-13","75000"
2,"2024-10-13","93500"
4,"2024-10-13","153000"
7,"2024-10-13","91500"
9,"2024-10-13","198500"
13,"2024-10-13","76500"
16,"2024-10-13","45000"
17,"2024-10-13","178000"
25,"2024-10-13","76500"
26,"2024-10-13","200000"
33,"2024-10-13","307000"
34,"2024-10-13","86000"
35,"2024-10-13","81500"
47,"2024-10-13","166000"
50,"2024-10-13","98500"
55,"2024-10-13","106000"
62,"2024-10-13","71000"
63,"2024-10-13","94500"
64,"2024-10-13","102000"
68,"2024-10-13","69500"
69,"2024-10-13","181500"
70,"2024-10-13","76500"
74,"2024-10-13","127500"
78,"2024-10-13","50500"
84,"2024-10-13","86500"
86,"2024-10-13","94500"
90,"2024-10-13","87500"
94,"2024-10-13","94000"
99,"2024-10-13","74500"
100,"2024-10-13","91500"
105,"2024-10-13","99000"
106,"2024-10-13","272000"
109,"2024-10-13","272500"
110,"2024-10-13","76000"
120,"2024-10-13","68000"
121,"2024-10-13","222000"
122,"2024-10-13","87000"
124,"2024-10-13","68500"
125,"2024-10-13","179000"
134,"2024-10-13","145000"
136,"2024-10-13","96500"
137,"2024-10-13","89000"
138,"2024-10-13","120500"
142,"2024-10-13","105500"
145,"2024-10-13","73000"
146,"2024-10-13","88000"
148,"2024-10-13","93000"
151,"2024-10-13","156000"
153,"2024-10-13","84000"
159,"2024-10-13","279500"
160,"2024-10-13","90000"
164,"2024-10-13","95500"
167,"2024-10-13","141000"
169,"2024-10-13","87000"
171,"2024-10-13","95500"
172,"2024-10-13","95500"
173,"2024-10-13","126000"
180,"2024-10-13","116500"
183,"2024-10-13","175500"
184,"2024-10-13","83000"
191,"2024-10-13","89500"
193,"2024-10-13","160000"
194,"2024-10-13","62500"
196,"2024-10-13","158500"
198,"2024-10-13","83500"
208,"2024-10-13","152000"
209,"2024-10-13","100500"
210,"2024-10-13","96000"
212,"2024-10-13","72000"
214,"2024-10-13","99000"
220,"2024-10-13","60000"
224,"2024-10-13","61000"
227,"2024-10-13","213000"
228,"2024-10-13","182000"
233,"2024-10-13","80500"
235,"2024-10-13","82500"
236,"2024-10-13","105000"
237,"2024-10-13","76500"
240,"2024-10-13","165500"
242,"2024-10-13","88000"
244,"2024-10-13","265000"
245,"2024-10-13","131500"
246,"2024-10-13","111500"
247,"2024-10-13","82000"
248,"2024-10-13","120500"
252,"2024-10-13","100500"
253,"2024-10-13","87000"
254,"2024-10-13","100500"
255,"2024-10-13","95500"
257,"2024-10-13","69500"
262,"2024-10-13","84500"
269,"2024-10-13","92500"
270,"2024-10-13","63500"
272,"2024-10-13","95500"
275,"2024-10-13","83500"
279,"2024-10-13","108000"
282,"2024-10-13","96500"
283,"2024-10-13","134000"
284,"2024-10-13","178000"
286,"2024-10-13","94500"
287,"2024-10-13","92000"
288,"2024-10-13","64500"
290,"2024-10-13","81500"
291,"2024-10-13","58500"
294,"2024-10-13","173000"
295,"2024-10-13","85500"
299,"2024-10-13","108000"
300,"2024-10-13","74500"
302,"2024-10-13","94000"
312,"2024-10-13","73500"
313,"2024-10-13","76000"
314,"2024-10-13","81000"
318,"2024-10-13","77000"
319,"2024-10-13","127000"
322,"2024-10-13","180000"
324,"2024-10-13","86500"
329,"2024-10-13","91000"
332,"2024-10-13","111000"
334,"2024-10-13","83000"
335,"2024-10-13","74000"
336,"2024-10-13","160000"
337,"2024-10-13","89500"
339,"2024-10-13","93000"
345,"2024-10-13","70500"
351,"2024-10-13","104000"
356,"2024-10-13","159000"
357,"2024-10-13","85000"
364,"2024-10-13","172000"
365,"2024-10-13","128000"
368,"2024-10-13","69000"
372,"2024-10-13","75000"
381,"2024-10-13","172000"
385,"2024-10-13","95000"
393,"2024-10-13","202000"
397,"2024-10-13","222000"
398,"2024-10-13","82500"
400,"2024-10-13","195000"
402,"2024-10-13","71500"
403,"2024-10-13","104500"
409,"2024-10-13","180500"
411,"2024-10-13","92500"
412,"2024-10-13","99500"
414,"2024-10-13","91000"
417,"2024-10-13","54000"
419,"2024-10-13","118000"
424,"2024-10-13","75000"
427,"2024-10-13","95000"
432,"2024-10-13","91000"
433,"2024-10-13","75000"
435,"2024-10-13","166000"
436,"2024-10-13","198000"
438,"2024-10-13","167500"
443,"2024-10-13","165500"
444,"2024-10-13","71500"
445,"2024-10-13","76000"
447,"2024-10-13","82000"
448,"2024-10-13","81500"
449,"2024-10-13","72500"
452,"2024-10-13","78000"
454,"2024-10-13","252500"
455,"2024-10-13","78500"
462,"2024-10-13","178500"
464,"2024-10-13","59000"
467,"2024-10-13","77500"
470,"2024-10-13","85500"
472,"2024-10-13","104500"
477,"2024-10-13","188500"
482,"2024-10-13","85500"
485,"2024-10-13","71000"
487,"2024-10-13","66000"
489,"2024-10-13","64000"
492,"2024-10-13","67500"
503,"2024-10-13","326500"
504,"2024-10-13","80500"
506,"2024-10-13","185000"
508,"2024-10-13","88000"
509,"2024-10-13","103000"
511,"2024-10-13","75500"
512,"2024-10-13","96500"
513,"2024-10-13","86000"
517,"2024-10-13","83500"
521,"2024-10-13","141500"
525,"2024-10-13","146000"
532,"2024-10-13","78500"
533,"2024-10-13","83000"
539,"2024-10-13","256000"
540,"2024-10-13","44000"
543,"2024-10-13","86000"
547,"2024-10-13","79000"
548,"2024-10-13","179000"
549,"2024-10-13","81000"
550,"2024-10-13","85500"
552,"2024-10-13","157000"
553,"2024-10-13","149500"
561,"2024-10-13","172000"
562,"2024-10-13","91500"
564,"2024-10-13","233000"
567,"2024-10-13","91000"
569,"2024-10-13","79500"
571,"2024-10-13","77500"
572,"2024-10-13","190500"
587,"2024-10-13","100500"
588,"2024-10-13","102500"
590,"2024-10-13","95500"
594,"2024-10-13","151000"
598,"2024-10-13","88500"
613,"2024-10-13","197500"
614,"2024-10-13","81000"
617,"2024-10-13","135500"
622,"2024-10-13","262500"
623,"2024-10-13","91500"
628,"2024-10-13","73500"
630,"2024-10-13","88500"
632,"2024-10-13","88000"
633,"2024-10-13","69500"
634,"2024-10-13","96500"
635,"2024-10-13","91500"
638,"2024-10-13","106000"
639,"2024-10-13","351000"
640,"2024-10-13","196500"
641,"2024-10-13","56500"
648,"2024-10-13","183000"
650,"2024-10-13","207000"
654,"2024-10-13","167000"
659,"2024-10-13","106000"
660,"2024-10-13","44000"
667,"2024-10-13","179500"
672,"2024-10-13","54500"
673,"2024-10-13","191500"
676,"2024-10-13","98500"
688,"2024-10-13","103000"
690,"2024-10-13","95000"
692,"2024-10-13","84500"
695,"2024-10-13","79000"
698,"2024-10-13","275000"
703,"2024-10-13","167000"
706,"2024-10-13","96500"
709,"2024-10-13","172000"
712,"2024-10-13","81500"
716,"2024-10-13","176500"
718,"2024-10-13","67500"
720,"2024-10-13","88000"
723,"2024-10-13","190000"
729,"2024-10-13","66000"
730,"2024-10-13","78000"
735,"2024-10-13","166000"
740,"2024-10-13","85500"
741,"2024-10-13","76500"
742,"2024-10-13","113500"
748,"2024-10-13","67500"
768,"2024-10-13","81500"
771,"2024-10-13","54000"
774,"2024-10-13","86500"
776,"2024-10-13","55500"
778,"2024-10-13","223000"
779,"2024-10-13","99000"
787,"2024-10-13","163000"
788,"2024-10-13","78500"
792,"2024-10-13","107000"
793,"2024-10-13","247500"
795,"2024-10-13","94000"
796,"2024-10-13","78000"
797,"2024-10-13","90000"
799,"2024-10-13","360000"
808,"2024-10-13","86500"
809,"2024-10-13","98500"
813,"2024-10-13","63500"
816,"2024-10-13","172500"
836,"2024-10-13","289000"
837,"2024-10-13","121500"
838,"2024-10-13","187000"
839,"2024-10-13","81000"
848,"2024-10-13","76000"
853,"2024-10-13","146000"
854,"2024-10-13","76500"
860,"2024-10-13","67500"
863,"2024-10-13","96500"
864,"2024-10-13","98500"
866,"2024-10-13","100000"
867,"2024-10-13","156000"
869,"2024-10-13","250500"
874,"2024-10-13","277500"
875,"2024-10-13","190500"
885,"2024-10-13","48000"
